age,education_num,occupation,sex,hours_per_week,income,marital_status_Married,marital_status_Never-married,marital_status_Separated,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,workclass_Government,workclass_Not-working,workclass_Private,workclass_Self-employed,workclass_Unknown,capital_net_log
30,10,0.13383499059392637,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,9,0.13383499059392637,0,52,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
39,15,0.44848935116394256,1,67,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.789868559054706
59,9,0.10297356828193832,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8.94754601503218
17,7,0.0410958904109589,1,25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
44,10,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
42,11,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
40,10,0.27064732142857145,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
41,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
58,6,0.2029262086513995,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
40,10,0.13383499059392637,0,44,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
52,10,0.4852204408817635,0,38,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
18,8,0.10297356828193832,1,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0
52,10,0.27064732142857145,1,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
81,10,0.27064732142857145,1,15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,13,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.543273346705446
32,13,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.522400231387125
17,7,0.10297356828193832,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
50,12,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
43,9,0.4852204408817635,0,36,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
30,10,0.2029262086513995,1,56,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,3,0.22531017369727047,1,40,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
49,10,0.12461851475076297,1,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20,9,0.0410958904109589,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
39,14,0.44848935116394256,1,45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-7.589841512182657
50,10,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
27,10,0.27064732142857145,1,55,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,10,0.13383499059392637,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
50,10,0.3048245614035088,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
25,10,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
32,9,0.13383499059392637,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
34,9,0.13383499059392637,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
24,9,0.061481481481481484,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
50,14,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
41,13,0.2029262086513995,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,11,0.13383499059392637,0,44,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
38,13,0.13383499059392637,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.552367266423891
23,13,0.4852204408817635,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
25,10,0.12461851475076297,1,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
49,12,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
47,10,0.44848935116394256,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
25,10,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
25,13,0.061481481481481484,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
90,14,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9.906084178383393
44,11,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
33,11,0.4852204408817635,1,55,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
37,13,0.0410958904109589,0,30,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
56,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
46,10,0.32608695652173914,0,40,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
33,13,0.27064732142857145,1,80,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.895492631451633
36,12,0.27064732142857145,1,43,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.261128538808288
32,12,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-7.303843225277705
58,5,0.061481481481481484,1,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
37,10,0.0410958904109589,1,65,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
43,10,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
28,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,15,0.44848935116394256,0,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.552865680310473
35,9,0.22531017369727047,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
21,12,0.13383499059392637,0,46,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
32,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
46,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9.617470759403409
24,14,0.44848935116394256,0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
50,9,0.10297356828193832,1,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
57,13,0.3048245614035088,1,48,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
24,3,0.22531017369727047,1,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
33,16,0.44848935116394256,0,60,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
34,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,9,0.13383499059392637,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
31,10,0.13383499059392637,0,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
40,13,0.4852204408817635,1,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
36,14,0.44848935116394256,0,50,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
56,14,0.27064732142857145,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-7.757906208351747
54,11,0.32608695652173914,1,38,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
44,9,0.22531017369727047,0,40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
41,9,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7.9676267393338165
69,7,0.13383499059392637,1,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
37,9,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
57,9,0.11627906976744186,1,30,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
45,10,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,10,0.22531017369727047,1,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
41,14,0.44848935116394256,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
55,6,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11.512925464970229
18,9,0.0410958904109589,0,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
52,7,0.12461851475076297,0,20,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
57,9,0.13383499059392637,1,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-7.7226775164680035
56,11,0.22531017369727047,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,13,0.0410958904109589,0,25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
35,9,0.44848935116394256,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
32,10,0.22531017369727047,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
51,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.617470759403409
27,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,13,0.27064732142857145,1,65,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
64,9,0.2029262086513995,1,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,3,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
37,10,0.2029262086513995,1,30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
21,10,0.27064732142857145,0,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
50,10,0.27064732142857145,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,11,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
58,9,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
40,14,0.44848935116394256,0,24,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9.617470759403409
41,9,0.32608695652173914,1,40,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
36,13,0.4852204408817635,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
39,9,0.11627906976744186,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,10,0.12461851475076297,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
31,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,12,0.22531017369727047,1,20,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
39,9,0.10297356828193832,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
36,14,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,12,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,13,0.4852204408817635,1,85,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
22,10,0.27064732142857145,0,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
31,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,13,0.44848935116394256,1,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
22,12,0.44848935116394256,0,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
26,9,0.13383499059392637,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
60,9,0.13383499059392637,0,15,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9.617470759403409
24,13,0.4852204408817635,0,50,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
65,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11.512925464970229
38,10,0.22531017369727047,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,9,0.13383499059392637,1,70,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
70,9,0.10297356828193832,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7.994632311431825
58,9,0.27064732142857145,0,15,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
40,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
39,13,0.4852204408817635,0,55,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
44,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,13,0.44848935116394256,1,45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
53,14,0.4852204408817635,1,38,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9.617470759403409
25,13,0.44848935116394256,1,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
30,13,0.27064732142857145,1,60,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
40,9,0.11627906976744186,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,13,0.4852204408817635,0,55,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
25,9,0.12461851475076297,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
43,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,16,0.44848935116394256,0,36,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
30,3,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,9,0.22531017369727047,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,13,0.4852204408817635,1,40,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
61,4,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,13,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
39,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
63,5,0.11627906976744186,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
51,14,0.44848935116394256,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
32,13,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
50,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,13,0.4852204408817635,1,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
23,10,0.0410958904109589,0,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
26,13,0.13383499059392637,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
27,4,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20,7,0.22531017369727047,1,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
47,9,0.4852204408817635,1,60,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
34,9,0.061481481481481484,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
25,13,0.27064732142857145,1,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8.109525659752872
47,10,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
65,10,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.781862489558945
30,9,0.061481481481481484,1,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
37,9,0.44848935116394256,0,38,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
29,11,0.32608695652173914,1,56,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-7.355641102974253
41,9,0.2029262086513995,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,11,0.2029262086513995,1,60,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-7.591357046698551
31,10,0.22531017369727047,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.386400901166214
68,10,0.10297356828193832,1,48,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
45,10,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,9,0.4852204408817635,0,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
42,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
72,11,0.10297356828193832,0,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
50,3,0.0410958904109589,1,37,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
25,10,0.11627906976744186,1,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
55,13,0.44848935116394256,0,40,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
45,10,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
26,13,0.44848935116394256,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
41,9,0.22531017369727047,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
35,9,0.4852204408817635,1,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
37,13,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
35,13,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
58,14,0.44848935116394256,1,20,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
35,11,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,6,0.2029262086513995,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
35,9,0.2029262086513995,1,80,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
42,5,0.0410958904109589,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
19,9,0.061481481481481484,0,60,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
38,11,0.22531017369727047,1,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
33,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
63,10,0.12461851475076297,1,35,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
35,9,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
32,7,0.22531017369727047,1,50,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
56,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.617470759403409
28,13,0.44848935116394256,0,60,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
24,13,0.32608695652173914,1,45,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
37,9,0.0410958904109589,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,9,0.2029262086513995,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
53,11,0.44848935116394256,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
42,11,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
46,15,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.617470759403409
31,15,0.3048245614035088,0,35,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
53,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11.512925464970229
20,9,0.12461851475076297,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
32,13,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,10,0.22531017369727047,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-7.462789157412448
24,13,0.0410958904109589,1,32,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
54,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,10,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
31,7,0.0410958904109589,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
27,9,0.27064732142857145,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,10,0.13383499059392637,0,36,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
19,10,0.13383499059392637,0,16,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
34,10,0.44848935116394256,1,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
38,4,0.27064732142857145,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
29,13,0.4852204408817635,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
46,2,0.0410958904109589,0,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
37,12,0.44848935116394256,0,13,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
20,10,0.0410958904109589,1,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
30,13,0.0410958904109589,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
62,10,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
80,12,0.10297356828193832,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
39,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,9,0.22531017369727047,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,11,0.44848935116394256,1,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
44,13,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
58,9,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
38,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
58,10,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
61,8,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
60,13,0.44848935116394256,0,40,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-7.757906208351747
64,9,0.13383499059392637,0,35,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
62,7,0.10297356828193832,0,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
51,16,0.22531017369727047,0,60,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.473868066677865
33,16,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
52,8,0.12461851475076297,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
63,9,0.11627906976744186,1,45,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
36,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
50,13,0.44848935116394256,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
58,4,0.11627906976744186,0,45,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
43,9,0.4852204408817635,0,30,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
45,9,0.13383499059392637,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
37,9,0.12461851475076297,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
31,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,9,0.13383499059392637,1,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
59,14,0.27064732142857145,0,45,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10.233833921427351
38,10,0.22531017369727047,1,52,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,9,0.13383499059392637,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
28,10,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,13,0.3048245614035088,1,52,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-7.355641102974253
45,9,0.27064732142857145,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
46,13,0.27064732142857145,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
43,10,0.2029262086513995,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,9,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
43,13,0.27064732142857145,1,65,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
40,10,0.12461851475076297,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,15,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
41,8,0.2029262086513995,1,84,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
37,11,0.27064732142857145,0,32,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
47,10,0.11627906976744186,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
23,9,0.22531017369727047,0,33,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
57,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
36,7,0.0410958904109589,0,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
39,6,0.0410958904109589,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-7.451241684987676
23,10,0.061481481481481484,1,25,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,10,0.13383499059392637,1,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-7.698936199813447
